logged_at,sport,market_type,home_team,away_team,match_date,start_time,outcome,total_line,decimal_odds,american_odds,implied_prob,market_implied_prob
2026-03-29T18:09:02Z,nhl,moneyline,Devils,Blackhawks,2026-03-29,2026-03-29T23:10:00Z,home,,1.64,-156,0.599,0.6098
2026-03-29T18:09:02Z,nhl,moneyline,Devils,Blackhawks,2026-03-29,2026-03-29T23:10:00Z,away,,2.45,145,0.401,0.4082
2026-03-29T18:09:02Z,nhl,moneyline,Flyers,Stars,2026-03-29,2026-03-29T23:10:00Z,home,,2.51,151,0.3893,0.3984
2026-03-29T18:09:02Z,nhl,moneyline,Flyers,Stars,2026-03-29,2026-03-29T23:10:00Z,away,,1.6,-167,0.6107,0.625
2026-03-29T18:09:02Z,nhl,moneyline,Islanders,Penguins,2026-03-30,2026-03-30T23:00:00Z,home,,1.8,-125,0.5408,0.5556
2026-03-29T18:09:02Z,nhl,moneyline,Islanders,Penguins,2026-03-30,2026-03-30T23:00:00Z,away,,2.12,112,0.4592,0.4717
2026-03-29T18:09:02Z,nhl,moneyline,Avalanche,Flames,2026-03-31,2026-03-31T00:30:00Z,home,,1.29,-345,0.7607,0.7752
2026-03-29T18:09:02Z,nhl,moneyline,Avalanche,Flames,2026-03-31,2026-03-31T00:30:00Z,away,,4.1,310,0.2393,0.2439
2026-03-29T18:09:02Z,nhl,moneyline,Ducks,Maple Leafs,2026-03-31,2026-03-31T02:00:00Z,home,,1.53,-189,0.6366,0.6536
2026-03-29T18:09:02Z,nhl,moneyline,Ducks,Maple Leafs,2026-03-31,2026-03-31T02:00:00Z,away,,2.68,168,0.3634,0.3731
2026-03-29T18:09:02Z,nhl,moneyline,Sharks,St Louis Blues,2026-03-31,2026-03-31T02:00:00Z,home,,1.91,-110,0.5052,0.5236
2026-03-29T18:09:02Z,nhl,moneyline,Sharks,St Louis Blues,2026-03-31,2026-03-31T02:00:00Z,away,,1.95,-105,0.4948,0.5128
2026-03-29T18:09:02Z,nhl,moneyline,Golden Knights,Canucks,2026-03-31,2026-03-31T02:00:00Z,home,,1.31,-323,0.7411,0.7634
2026-03-29T18:09:02Z,nhl,moneyline,Golden Knights,Canucks,2026-03-31,2026-03-31T02:00:00Z,away,,3.75,275,0.2589,0.2667
2026-03-29T18:09:07Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:00Z,away,,4.4,340,0.2212,0.2273
2026-03-29T18:09:10Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,home,,2.18,118,0.524,0.4587
2026-03-29T18:09:10Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,away,,2.4,140,0.476,0.4167
2026-03-29T18:09:10Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,over,6.0,1.9,-111,0.4974,0.5263
2026-03-29T18:09:10Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,under,6.0,1.88,-114,0.5026,0.5319
2026-03-29T18:09:10Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,home,,5.0,400,0.1961,0.2
2026-03-29T18:09:10Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,away,,1.22,-455,0.8039,0.8197
2026-03-29T18:09:10Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,over,11.5,2.1,110,0.4615,0.4762
2026-03-29T18:09:10Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,under,11.5,1.8,-125,0.5385,0.5556
2026-03-29T18:09:10Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,home,,2.6,160,0.372,0.3846
2026-03-29T18:09:10Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,away,,1.54,-185,0.628,0.6494
2026-03-29T18:09:10Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,over,7.5,1.94,-106,0.5076,0.5155
2026-03-29T18:09:10Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,under,7.5,2.0,100,0.4924,0.5
2026-03-29T18:09:10Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,home,,1.4,-250,0.6989,0.7143
2026-03-29T18:09:10Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,away,,3.25,225,0.3011,0.3077
2026-03-29T18:09:10Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,over,7.5,2.0,100,0.4764,0.5
2026-03-29T18:09:10Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,under,7.5,1.82,-122,0.5236,0.5495
2026-03-29T18:09:10Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,home,,1.95,-105,0.5,0.5128
2026-03-29T18:09:10Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,over,6.5,1.76,-132,0.5393,0.5682
2026-03-29T18:09:10Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,under,6.5,2.06,106,0.4607,0.4854
2026-03-29T18:09:10Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,home,,2.45,145,0.4024,0.4082
2026-03-29T18:09:10Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,away,,1.65,-154,0.5976,0.6061
2026-03-29T18:09:10Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,over,11.0,1.83,-120,0.5159,0.5464
2026-03-29T18:09:10Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,under,11.0,1.95,-105,0.4841,0.5128
2026-03-29T18:09:10Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,home,,1.87,-115,0.5193,0.5348
2026-03-29T18:09:10Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,away,,2.02,102,0.4807,0.495
2026-03-29T18:09:10Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,over,7.5,2.15,115,0.4598,0.4651
2026-03-29T18:09:10Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,under,7.5,1.83,-120,0.5402,0.5464
2026-03-29T18:09:10Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,home,,1.65,-154,0.5936,0.6061
2026-03-29T18:09:10Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,away,,2.41,141,0.4064,0.4149
2026-03-29T18:09:10Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,over,8.0,1.97,-103,0.5013,0.5076
2026-03-29T18:09:10Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,under,8.0,1.98,-102,0.4987,0.5051
2026-03-29T18:09:10Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,under,9.0,1.92,-109,0.5102,0.5208
2026-03-29T18:09:10Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,over,8.0,1.99,-101,0.4897,0.5025
2026-03-29T18:09:10Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,under,8.0,1.91,-110,0.5103,0.5236
2026-03-29T18:09:10Z,mlb,moneyline,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,home,,1.41,-244,0.6935,0.7092
2026-03-29T18:09:10Z,mlb,moneyline,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,away,,3.19,219,0.3065,0.3135
2026-03-29T18:09:10Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,over,9.0,1.85,-118,0.5281,0.5405
2026-03-29T18:09:10Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,under,9.0,2.07,107,0.4719,0.4831
2026-03-29T18:09:10Z,mlb,moneyline,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,home,,1.63,-159,0.5985,0.6135
2026-03-29T18:09:10Z,mlb,moneyline,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,away,,2.43,143,0.4015,0.4115
2026-03-29T18:09:10Z,mlb,total,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,over,10.0,1.93,-108,0.5,0.5181
2026-03-29T18:09:10Z,mlb,total,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,under,10.0,1.93,-108,0.5,0.5181
2026-03-29T18:09:10Z,mlb,moneyline,Orioles,Rangers,2026-03-30,2026-03-30T22:36:00Z,home,,1.87,-115,0.5242,0.5348
2026-03-29T18:09:10Z,mlb,total,Orioles,Rangers,2026-03-30,2026-03-30T22:36:00Z,over,9.5,2.03,103,0.4768,0.4926
2026-03-29T18:09:10Z,mlb,total,Orioles,Rangers,2026-03-30,2026-03-30T22:36:00Z,under,9.5,1.85,-118,0.5232,0.5405
2026-03-29T18:09:10Z,mlb,moneyline,Padres,Giants,2026-03-31,2026-03-31T01:41:00Z,home,,1.85,-118,0.5328,0.5405
2026-03-29T18:09:10Z,mlb,moneyline,Padres,Giants,2026-03-31,2026-03-31T01:41:00Z,away,,2.11,111,0.4672,0.4739
2026-03-29T18:09:19Z,mma,moneyline,Alice Pereira,Hailey Cowan,2026-04-04,2026-04-04T22:00:00Z,home,,1.78,-128,0.5528,0.5618
2026-03-29T18:09:19Z,mma,moneyline,Jose Delano,Robert Ruchala,2026-04-04,2026-04-04T22:00:00Z,home,,1.29,-345,0.7607,0.7752
2026-03-29T18:25:24Z,nba,moneyline,Bucks,Clippers,2026-03-29,2026-03-29T19:40:00Z,home,,9.7,870,0.1002,0.1031
2026-03-29T18:25:24Z,nba,moneyline,Bucks,Clippers,2026-03-29,2026-03-29T19:40:00Z,away,,1.08,-1250,0.8998,0.9259
2026-03-29T18:25:24Z,nba,total,Bucks,Clippers,2026-03-29,2026-03-29T19:40:00Z,over,221.0,1.98,-102,0.491,0.5051
2026-03-29T18:25:24Z,nba,total,Bucks,Clippers,2026-03-29,2026-03-29T19:40:00Z,under,221.0,1.91,-110,0.509,0.5236
2026-03-29T18:25:24Z,nba,total,Nets,Kings,2026-03-29,2026-03-29T22:10:00Z,under,218.5,1.91,-110,0.5,0.5236
2026-03-29T18:25:24Z,nba,moneyline,Raptors,Magic,2026-03-29,2026-03-29T22:10:00Z,away,,2.12,112,0.4564,0.4717
2026-03-29T18:25:24Z,nba,total,Nuggets,Warriors,2026-03-30,2026-03-30T02:10:00Z,over,237.5,1.93,-108,0.5,0.5181
2026-03-29T18:25:24Z,nba,total,Nuggets,Warriors,2026-03-30,2026-03-30T02:10:00Z,under,237.5,1.93,-108,0.5,0.5181
2026-03-29T18:25:38Z,nhl,moneyline,Rangers,Panthers,2026-03-29,2026-03-29T17:09:17Z,home,,1.65,-154,0.5769,0.6061
2026-03-29T18:25:38Z,nhl,moneyline,Rangers,Panthers,2026-03-29,2026-03-29T17:09:17Z,away,,2.25,125,0.4231,0.4444
2026-03-29T18:25:43Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:53Z,home,,1.35,-286,0.7623,0.7407
2026-03-29T18:25:43Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:53Z,away,,4.33,333,0.2377,0.2309
2026-03-29T18:25:43Z,ncaam,moneyline,Duke,UConn,2026-03-29,2026-03-29T21:05:00Z,home,,1.43,-233,0.6808,0.6993
2026-03-29T18:25:43Z,ncaam,moneyline,New Mexico,Tulsa,2026-04-02,2026-04-02T23:00:00Z,away,,2.55,155,0.3811,0.3922
2026-03-29T18:25:43Z,ncaam,moneyline,Auburn,Illinois St Redbirds,2026-04-03,2026-04-03T01:30:00Z,away,,3.6,260,0.2742,0.2778
2026-03-29T18:25:46Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,home,,3.05,205,0.3267,0.3279
2026-03-29T18:25:46Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,away,,1.48,-208,0.6733,0.6757
2026-03-29T18:25:46Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,over,6.5,1.79,-127,0.5457,0.5587
2026-03-29T18:25:46Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,under,6.5,2.15,115,0.4543,0.4651
2026-03-29T18:25:46Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,home,,6.0,500,0.1667,0.1667
2026-03-29T18:25:46Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,away,,1.2,-500,0.8333,0.8333
2026-03-29T18:25:46Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,over,9.5,1.88,-114,0.5066,0.5319
2026-03-29T18:25:46Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,under,9.5,1.93,-108,0.4934,0.5181
2026-03-29T18:25:46Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,home,,9.0,800,0.1262,0.1111
2026-03-29T18:25:46Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,away,,1.3,-333,0.8738,0.7692
2026-03-29T18:25:46Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,over,9.5,1.83,-120,0.5296,0.5464
2026-03-29T18:25:46Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,under,9.5,2.06,106,0.4704,0.4854
2026-03-29T18:25:46Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,home,,1.12,-833,0.8654,0.8929
2026-03-29T18:25:46Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,away,,7.2,620,0.1346,0.1389
2026-03-29T18:25:46Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,over,8.5,1.97,-103,0.487,0.5076
2026-03-29T18:25:46Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,under,8.5,1.87,-115,0.513,0.5348
2026-03-29T18:25:46Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,home,,2.05,105,0.4875,0.4878
2026-03-29T18:25:46Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,over,5.5,1.98,-102,0.4803,0.5051
2026-03-29T18:25:46Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,under,5.5,1.83,-120,0.5197,0.5464
2026-03-29T18:25:46Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,home,,1.91,-110,0.5409,0.5236
2026-03-29T18:25:46Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,away,,2.25,125,0.4591,0.4444
2026-03-29T18:25:46Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,over,11.5,2.0,100,0.4845,0.5
2026-03-29T18:25:46Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,under,11.5,1.88,-114,0.5155,0.5319
2026-03-29T18:25:46Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,away,,2.5,150,0.4279,0.4
2026-03-29T18:25:46Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,over,8.5,1.83,-120,0.5247,0.5464
2026-03-29T18:25:46Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,under,8.5,2.02,102,0.4753,0.495
2026-03-29T18:25:46Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,home,,4.2,320,0.3386,0.2381
2026-03-29T18:25:46Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,away,,2.15,115,0.6614,0.4651
2026-03-29T18:25:46Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,over,12.5,2.05,105,0.4888,0.4878
2026-03-29T18:25:46Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,under,12.5,1.96,-104,0.5112,0.5102
2026-03-29T18:25:46Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,home,,1.5,-200,0.6429,0.6667
2026-03-29T18:25:46Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,away,,2.7,170,0.3571,0.3704
2026-03-29T18:25:46Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,over,8.5,2.0,100,0.4805,0.5
2026-03-29T18:25:46Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,under,8.5,1.85,-118,0.5195,0.5405
2026-03-29T18:25:46Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,home,,2.06,106,0.4926,0.4854
2026-03-29T18:25:46Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,away,,2.0,100,0.5074,0.5
2026-03-29T18:25:46Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,over,7.5,2.15,115,0.4487,0.4651
2026-03-29T18:25:46Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,under,7.5,1.75,-133,0.5513,0.5714
2026-03-29T18:25:46Z,mlb,moneyline,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,away,,3.4,240,0.2931,0.2941
2026-03-29T18:25:46Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,over,9.5,2.06,106,0.4811,0.4854
2026-03-29T18:25:46Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,under,9.5,1.91,-110,0.5189,0.5236
2026-03-29T18:25:46Z,mlb,moneyline,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,home,,1.67,-149,0.5856,0.5988
2026-03-29T18:25:46Z,mlb,moneyline,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,away,,2.36,136,0.4144,0.4237
2026-03-29T18:25:46Z,mlb,total,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,over,10.0,2.07,107,0.4665,0.4831
2026-03-29T18:25:46Z,mlb,total,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,under,10.0,1.81,-123,0.5335,0.5525
2026-03-29T18:25:46Z,mlb,moneyline,Marlins,White Sox,2026-03-30,2026-03-30T22:41:00Z,away,,2.13,113,0.4621,0.4695
2026-03-29T18:25:46Z,mlb,total,Marlins,White Sox,2026-03-30,2026-03-30T22:41:00Z,over,8.5,1.93,-108,0.5,0.5181
2026-03-29T18:25:46Z,mlb,total,Marlins,White Sox,2026-03-30,2026-03-30T22:41:00Z,under,8.5,1.93,-108,0.5,0.5181
2026-03-29T18:25:46Z,mlb,moneyline,Reds,Pirates,2026-03-30,2026-03-30T22:41:00Z,home,,1.9,-111,0.5141,0.5263
2026-03-29T18:25:46Z,mlb,moneyline,Reds,Pirates,2026-03-30,2026-03-30T22:41:00Z,away,,2.01,101,0.4859,0.4975
2026-03-29T18:25:46Z,mlb,moneyline,Blue Jays,Rockies,2026-03-30,2026-03-30T23:08:00Z,home,,1.45,-222,0.6848,0.6897
2026-03-29T18:25:46Z,mlb,total,Blue Jays,Rockies,2026-03-30,2026-03-30T23:08:00Z,under,8.5,1.93,-108,0.5089,0.5181
2026-03-29T18:25:46Z,mlb,moneyline,Braves,Athletics,2026-03-30,2026-03-30T23:16:00Z,away,,2.31,131,0.4324,0.4329
2026-03-29T18:25:46Z,mlb,total,Braves,Athletics,2026-03-30,2026-03-30T23:16:00Z,over,9.0,1.85,-118,0.5232,0.5405
2026-03-29T18:25:46Z,mlb,total,Braves,Athletics,2026-03-30,2026-03-30T23:16:00Z,under,9.0,2.03,103,0.4768,0.4926
2026-03-29T18:25:46Z,mlb,moneyline,Cubs,Angels,2026-03-30,2026-03-30T23:41:00Z,home,,1.59,-169,0.6276,0.6289
2026-03-29T18:25:46Z,mlb,moneyline,Brewers,Rays,2026-03-30,2026-03-30T23:41:00Z,home,,1.76,-132,0.5644,0.5682
2026-03-29T18:25:46Z,mlb,total,Brewers,Rays,2026-03-30,2026-03-30T23:41:00Z,under,8.0,2.03,103,0.4963,0.4926
2026-03-29T18:25:46Z,mlb,moneyline,Astros,Red Sox,2026-03-31,2026-03-31T00:11:00Z,away,,1.95,-105,0.5063,0.5128
2026-03-29T18:25:46Z,mlb,total,Astros,Red Sox,2026-03-31,2026-03-31T00:11:00Z,over,9.0,2.03,103,0.4768,0.4926
2026-03-29T18:25:46Z,mlb,total,Astros,Red Sox,2026-03-31,2026-03-31T00:11:00Z,under,9.0,1.85,-118,0.5232,0.5405
2026-03-29T18:25:46Z,mlb,moneyline,Mariners,Yankees,2026-03-31,2026-03-31T01:41:00Z,away,,2.0,100,0.4911,0.5
2026-03-29T18:25:46Z,mlb,total,Mariners,Yankees,2026-03-31,2026-03-31T01:41:00Z,over,8.0,2.12,112,0.4564,0.4717
2026-03-29T18:25:46Z,mlb,total,Mariners,Yankees,2026-03-31,2026-03-31T01:41:00Z,under,8.0,1.78,-128,0.5436,0.5618
2026-03-29T18:25:46Z,mlb,moneyline,Diamondbacks,Tigers,2026-03-31,2026-03-31T02:11:00Z,home,,1.99,-101,0.5013,0.5025
2026-03-29T18:25:46Z,mlb,total,Diamondbacks,Tigers,2026-03-31,2026-03-31T02:11:00Z,under,9.0,2.03,103,0.4899,0.4926
2026-03-29T18:25:46Z,mlb,moneyline,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,away,,2.62,162,0.3762,0.3817
2026-03-29T18:25:46Z,mlb,total,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,over,9.0,1.85,-118,0.5232,0.5405
2026-03-29T18:25:46Z,mlb,total,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,under,9.0,2.03,103,0.4768,0.4926
2026-03-29T18:25:55Z,mma,moneyline,Guilherme Pat,Thomas Petersen,2026-04-04,2026-04-04T20:00:00Z,away,,1.95,-105,0.4895,0.5128
2026-03-29T18:46:41Z,nba,moneyline,Bucks,Clippers,2026-03-29,2026-03-29T19:40:00Z,home,,9.5,850,0.1021,0.1053
2026-03-29T18:46:41Z,nba,total,Bucks,Clippers,2026-03-29,2026-03-29T19:40:00Z,over,220.5,1.93,-108,0.5,0.5181
2026-03-29T18:46:41Z,nba,total,Bucks,Clippers,2026-03-29,2026-03-29T19:40:00Z,under,220.5,1.93,-108,0.5,0.5181
2026-03-29T18:46:41Z,nba,total,Pacers,Heat,2026-03-29,2026-03-29T21:10:00Z,over,246.5,1.98,-102,0.491,0.5051
2026-03-29T18:46:41Z,nba,total,Pacers,Heat,2026-03-29,2026-03-29T21:10:00Z,under,246.5,1.91,-110,0.509,0.5236
2026-03-29T18:46:41Z,nba,total,Pelicans,Rockets,2026-03-29,2026-03-29T23:10:00Z,over,225.5,1.93,-108,0.5,0.5181
2026-03-29T18:46:41Z,nba,total,Pelicans,Rockets,2026-03-29,2026-03-29T23:10:00Z,under,225.5,1.93,-108,0.5,0.5181
2026-03-29T18:46:41Z,nba,total,Nuggets,Warriors,2026-03-30,2026-03-30T02:10:00Z,over,237.0,1.93,-108,0.5,0.5181
2026-03-29T18:46:41Z,nba,total,Nuggets,Warriors,2026-03-30,2026-03-30T02:10:00Z,under,237.0,1.93,-108,0.5,0.5181
2026-03-29T18:46:45Z,nhl,moneyline,Rangers,Panthers,2026-03-29,2026-03-29T17:09:17Z,home,,1.69,-145,0.5722,0.5917
2026-03-29T18:46:45Z,nhl,moneyline,Rangers,Panthers,2026-03-29,2026-03-29T17:09:17Z,away,,2.26,126,0.4278,0.4425
2026-03-29T18:46:45Z,nhl,moneyline,Lightning,Predators,2026-03-29,2026-03-29T21:10:00Z,away,,2.65,165,0.366,0.3774
2026-03-29T18:46:45Z,nhl,moneyline,Avalanche,Flames,2026-03-31,2026-03-31T00:30:00Z,home,,1.3,-333,0.7593,0.7692
2026-03-29T18:46:45Z,nhl,moneyline,Golden Knights,Canucks,2026-03-31,2026-03-31T02:00:00Z,home,,1.32,-312,0.7396,0.7576
2026-03-29T18:46:51Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:53Z,home,,1.3,-333,0.7719,0.7692
2026-03-29T18:46:54Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,home,,5.25,425,0.186,0.1905
2026-03-29T18:46:54Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,away,,1.2,-500,0.814,0.8333
2026-03-29T18:46:54Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,over,6.5,1.8,-125,0.5431,0.5556
2026-03-29T18:46:54Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,under,6.5,2.14,114,0.4569,0.4673
2026-03-29T18:46:54Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,home,,5.75,475,0.2333,0.1739
2026-03-29T18:46:54Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,away,,1.75,-133,0.7667,0.5714
2026-03-29T18:46:54Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,over,11.5,1.89,-112,0.5141,0.5291
2026-03-29T18:46:54Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,under,11.5,2.0,100,0.4859,0.5
2026-03-29T18:46:54Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,home,,12.0,1100,0.0812,0.0833
2026-03-29T18:46:54Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,away,,1.06,-1667,0.9188,0.9434
2026-03-29T18:46:54Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,over,8.5,1.98,-102,0.491,0.5051
2026-03-29T18:46:54Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,under,8.5,1.91,-110,0.509,0.5236
2026-03-29T18:46:54Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,home,,1.2,-500,0.8537,0.8333
2026-03-29T18:46:54Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,away,,7.0,600,0.1463,0.1429
2026-03-29T18:46:54Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,over,9.5,1.83,-120,0.5159,0.5464
2026-03-29T18:46:54Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,under,9.5,1.95,-105,0.4841,0.5128
2026-03-29T18:46:54Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,home,,3.67,267,0.266,0.2725
2026-03-29T18:46:54Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,away,,1.33,-303,0.734,0.7519
2026-03-29T18:46:54Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,over,6.5,1.74,-135,0.5469,0.5747
2026-03-29T18:46:54Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,under,6.5,2.1,110,0.4531,0.4762
2026-03-29T18:46:54Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,home,,2.11,111,0.4738,0.4739
